InvoiceID,ItemID,RetailPrice,Quantity
11609,31895,35,-6
11609,31929,25,-12
11609,31930,25,-12
11609,32402,250,-6
11609,31708,60,-12
11609,31726,65,-6
11609,31740,150,-6
11609,31746,70,-6
11609,31760,40,-6
11609,31765,40,-6
11609,31776,125,-12
11609,31911,35,-6
11610,31734,150,6
11610,31737,120,24
11610,31743,150,12
11610,31747,50,6
11610,31778,240,6
11610,31895,35,6
11610,31929,25,12
11610,31930,25,12
11610,32402,250,1
11610,31708,60,12
11610,31726,65,6
11610,31740,150,6
11610,31746,70,6
11610,31760,40,6
11610,31765,40,6
11610,31776,125,12
11610,31911,35,6
11611,31703,20,12
11611,31735,300,1
11611,31736,20,18
11611,31738,50,12
11611,31748,80,1
11611,31749,160,2
11611,31786,20,6
11611,31928,80,1
11611,32410,50,3
11611,31636,50,12
11611,31639,20,6
11611,31640,20,6
11611,31641,20,6
11611,31642,20,48
11611,31643,60,24
11611,31646,20,6
11611,31647,60,6
11611,31651,20,12
11611,31653,20,18
11611,31655,20,12
11611,31656,50,6
11611,31657,20,12
11611,31658,70,6
11611,31659,20,12
11611,31674,20,6
11611,31676,20,6
11611,31677,25,12
11611,31684,20,12
11611,31688,20,6
11611,31691,20,6
11611,31693,20,12
11611,31699,20,12
11611,31700,35,12
11611,31706,30,6
11611,31720,65,1
11611,31721,65,1
11611,31724,65,1
11611,31726,65,3
11611,31728,30,12
11611,31729,60,12
11611,31742,300,2
11611,31775,250,1
11611,31784,25,12
11611,31802,85,6
11611,31804,50,6
11611,31814,25,6
11611,31818,50,6
11611,31843,50,6
11611,31927,25,6
11611,32128,60,6
11612,31736,20,6
11612,31930,25,6
11612,32239,30,6
11612,32402,250,1
11612,32412,200,1
11612,31642,20,12
11612,31646,20,6
11612,31653,20,6
11612,31655,20,6
11612,31660,30,6
11612,31684,20,12
11612,31699,20,6
11612,31706,30,6
11612,31812,20,6
11612,31814,25,6
11613,31693,20,12
11613,31784,25,12
11614,31703,20,6
11614,32105,55,6
11614,31640,20,12
11614,31642,20,18
11614,31643,60,6
11614,31659,20,6
11614,31699,20,12
11614,31700,35,18
11615,31735,300,1
11615,31736,20,12
11615,32105,55,6
11615,31651,20,3
11615,31657,20,6
11615,31660,30,3
11615,31684,20,12
11615,31693,20,6
11615,31699,20,6
11615,31739,300,1
11615,31818,50,6
11615,31927,25,3
11615,32066,25,3
11616,31875,80,3
11616,31930,25,6
11616,32105,55,6
11616,32410,50,6
11616,31696,100,3
11616,31700,35,6
11616,31720,65,12
11616,31742,300,3
11616,31758,80,3
11616,31788,100,3
11616,31804,50,6
11616,31818,50,3
11616,31908,50,3
11616,31913,100,3
11617,31669,10,24
11617,31700,35,6
11617,31789,20,24
11617,32388,20,12
11618,31736,20,12
11618,32384,200,1
11618,31642,20,12
11618,31646,20,12
11618,31651,20,6
11618,31693,20,6
11619,31736,20,12
11619,32410,50,3
11619,31640,20,6
11619,31642,20,12
11619,31646,20,12
11619,31651,20,12
11619,31656,50,6
11619,31659,20,12
11619,31677,25,12
11619,31688,20,12
11619,31689,20,6
11619,31693,20,12
11619,31698,50,6
11619,31699,20,12
11619,31720,65,3
11619,31725,65,6
11619,31726,65,6
11619,31729,60,6
11619,31784,25,12
11619,31927,25,6
11620,31669,10,12
11620,31670,25,12
11620,31751,300,2
11620,31778,240,2
11620,32410,50,2
11620,31720,65,2
11620,31721,65,2
11620,31724,65,2
11620,31725,65,1
11620,31726,65,3
11620,31742,300,2
11620,31775,250,2
11621,31669,10,6
11621,31703,20,6
11621,31704,20,6
11621,31736,20,12
11621,31738,50,6
11621,32384,200,1
11621,32410,50,3
11621,32412,200,1
11621,31641,20,6
11621,31655,20,6
11621,31657,20,6
11621,31677,25,6
11621,31679,20,6
11621,31689,20,6
11621,31706,30,6
11621,31728,30,6
11621,31784,25,6
11622,31736,20,12
11622,31786,20,6
11622,31642,20,6
11622,31644,20,6
11622,31646,20,6
11622,31649,35,6
11622,31650,20,6
11622,31651,20,6
11622,31653,20,6
11622,31657,20,6
11622,31659,20,12
11622,31688,20,6
11622,31689,20,6
11622,31693,20,12
11622,31784,25,6
11622,31927,25,6
11623,31735,300,2
11623,31748,80,3
11623,31752,150,6
11623,31778,240,6
11623,32105,55,6
11624,31649,35,3
11624,31650,20,3
11624,31697,20,6
11625,31642,20,36
11625,31784,25,24
11626,31736,20,6
11626,31642,20,6
11626,31646,20,6
11626,31653,20,6
11626,31657,20,6
11626,31684,20,6
11626,31784,25,6
11627,31736,20,6
11627,31646,20,6
11628,31929,25,-24
11629,32344,299,3
11629,31660,30,3
11629,31700,35,12
11629,31718,30,12
11630,31651,20,6
11630,31655,20,6
11630,31657,20,12
11630,31684,20,36
11630,32314,25,12
11631,31736,20,18
11631,32402,250,2
11631,31651,20,12
11631,31684,20,36
11631,31691,20,12
11631,31723,20,24
11631,31728,30,12
11631,31766,20,12
11631,31812,20,24
11631,31984,25,24
11632,32076,300,2
11633,32076,300,-2
11634,32076,300,2
11634,32143,150,1
11635,31735,300,4
11635,31748,80,3
11635,31749,160,4
11635,31778,240,3
11635,31805,80,2
11635,31824,80,3
11635,31875,80,3
11635,31924,500,3
11635,31928,80,3
11635,32105,55,12
11635,31718,30,12
11635,31720,65,6
11635,31721,65,4
11635,31724,65,6
11635,31732,450,3
11635,31739,300,4
11635,31758,80,4
11635,31889,140,3
11636,31703,20,6
11636,31735,300,3
11636,31738,50,6
11636,31749,160,3
11636,31875,80,3
11636,32105,55,6
11636,31666,20,6
11636,31693,20,12
11636,31706,30,6
11636,31726,65,4
11636,31742,300,4
11636,31775,250,6
11637,31735,300,2
11637,31749,160,2
11637,31751,300,1
11637,31778,240,3
11637,31824,80,2
11637,31708,60,3
11637,31739,300,1
11637,31775,250,3
11637,31784,25,6
11637,31889,140,2
11638,31736,20,6
11638,31641,20,6
11638,31643,60,6
11638,31649,35,6
11638,31650,20,6
11638,31653,20,6
11638,31657,20,6
11638,31667,20,6
11638,31700,35,6
11638,31701,20,6
11638,31728,30,6
11638,31812,20,6
11639,31734,150,6
11639,31743,150,6
11639,31750,80,6
11639,31752,150,6
11639,31899,250,6
11640,31662,20,12
11640,31733,75,6
11640,31736,20,6
11640,31738,50,6
11640,31723,20,6
11640,31728,30,6
11640,31741,75,6
11640,31744,75,6
11640,31776,125,3
11641,31734,150,6
11641,31736,20,18
11641,31737,120,6
11641,31738,50,12
11641,31743,150,6
11641,31752,150,6
11641,31776,125,6
11641,31911,35,12
11642,31736,20,6
11642,31728,30,12
11643,31735,300,3
11643,31738,50,6
11643,31749,160,1
11643,31751,300,4
11643,31778,240,3
11643,31786,20,6
11643,31875,80,3
11643,31924,500,1
11643,31640,20,6
11643,31693,20,6
11643,31706,30,6
11643,31718,30,12
11643,31742,300,3
11643,31775,250,3
11643,31889,140,2
11644,31749,160,2
11644,31751,300,2
11644,31778,240,2
11644,31924,500,2
11644,31718,30,12
11644,31775,250,1
11644,31784,25,12
11645,31736,20,6
11645,31751,300,2
11645,32105,55,6
11645,31691,20,6
11645,31784,25,6
11646,31670,25,60
11646,31734,150,18
11646,31737,120,18
11646,31743,150,6
11646,31747,50,6
11646,31750,80,6
11646,31752,150,6
11646,31833,50,6
11646,31926,35,6
11646,31720,65,6
11646,31721,65,6
11646,31726,65,6
11646,31740,150,18
11646,31746,70,6
11646,31776,125,6
11646,31917,35,6
11647,31788,100,18
11648,31735,300,6
11648,31743,150,6
11648,31778,240,3
11648,31739,300,6
11649,31669,10,12
11649,31736,20,12
11649,31786,20,12
11649,31642,20,12
11649,31646,20,12
11649,31701,20,12
11650,31670,25,6
11650,31703,20,6
11650,31734,150,3
11650,31737,120,6
11650,31743,150,2
11650,32105,55,6
11650,31641,20,6
11650,31653,20,6
11650,31657,20,6
11650,31660,30,3
11650,31688,20,3
11650,31694,20,6
11650,31731,225,3
11650,31740,150,3
11650,31746,70,2
11650,31776,125,3
11650,31831,40,3
11651,31736,20,12
11651,31805,80,6
11651,31832,40,6
11651,31689,20,12
11651,31758,80,6
11651,31759,20,6
11651,31819,20,6
11651,31831,40,6
11651,31911,35,6
11652,31751,300,2
11652,32105,55,6
11652,32384,200,1
11652,32402,250,1
11652,32412,200,1
11652,31718,30,12
11652,31724,65,1
11652,31742,300,1
11652,31758,80,1
11652,31775,250,2
11653,31703,20,6
11653,31737,120,3
11653,31738,50,6
11653,32412,200,1
11653,31646,20,6
11653,31653,20,6
11653,31660,30,6
11653,31696,100,6
11653,31760,40,6
11653,31761,20,6
11653,31765,40,3
11653,31767,80,6
11653,31818,50,3
11654,31736,20,6
11654,32412,200,1
11654,31646,20,6
11654,31655,20,6
11654,31657,20,6
11654,31659,20,6
11654,31660,30,3
11654,31697,20,6
11655,32384,200,1
11655,32402,250,1
11655,32412,200,1
11656,31737,120,3
11656,31743,150,3
11656,31740,150,3
11656,31746,70,3
11656,31775,250,3
11656,31776,125,3
11656,31831,40,6
11657,31718,30,6
11657,31719,30,6
11657,32069,25,3
11658,31670,25,12
11658,31751,300,2
11658,32105,55,6
11658,32384,200,1
11658,32402,250,1
11658,32412,200,1
11658,31706,30,6
11658,31718,30,6
11658,31720,65,3
11658,31721,65,3
11658,31739,300,2
11658,31740,150,3
11658,31742,300,2
11658,31775,250,2
11659,31723,20,-6
11659,31755,20,-6
11659,31819,20,-6
11660,31924,500,-1
11660,32105,55,-1
11661,31670,25,-8
11661,31704,20,-12
11661,31716,60,-3
11661,31896,100,-10
11661,32236,125,-6
11661,32268,50,-38
11661,31642,20,-16
11661,31650,20,-12
11661,31677,25,-12
11661,31697,20,-24
11661,31699,20,-22
11661,31700,35,-3
11661,31728,30,-12
11661,31746,70,-1
11661,31818,50,-18
11662,31740,150,-9
11662,31776,125,-2
11663,31901,40,72
11663,32199,30,42
11663,32222,30,48
11663,32223,25,49
11663,32384,200,12
11663,32401,200,12
11663,31691,20,120
11663,31718,30,100
11663,31719,30,100
11663,31760,40,60
11663,31791,30,80
11663,31853,50,47
11663,32351,50,100
11664,31669,10,24
11664,31703,20,6
11664,31736,20,12
11664,31646,20,6
11664,31684,20,6
11665,31669,10,12
11665,31666,20,6
11665,31728,30,6
11665,31927,25,6
11666,31670,25,12
11666,31703,20,6
11666,31736,20,12
11666,31738,50,12
11666,31636,50,12
11666,31639,20,6
11666,31640,20,6
11666,31646,20,12
11666,31649,35,6
11666,31650,20,6
11666,31651,20,6
11666,31653,20,6
11666,31655,20,6
11666,31657,20,6
11666,31659,20,6
11666,31666,20,6
11666,31667,20,6
11666,31674,20,6
11666,31676,20,6
11666,31677,25,6
11666,31679,20,6
11666,31684,20,6
11666,31688,20,6
11666,31693,20,6
11666,31700,35,30
11666,31706,30,6
11666,31927,25,6
11667,31738,50,6
11667,31748,80,3
11667,31928,80,3
11667,31728,30,6
11667,31729,60,6
11667,31775,250,2
11668,31736,20,60
11668,31639,20,6
11668,31641,20,6
11668,31651,20,6
11668,31657,20,12
11668,31660,30,6
11668,31694,20,6
11668,31699,20,6
11668,31700,35,12
11669,31703,20,12
11669,31736,20,12
11669,31738,50,12
11669,31636,50,12
11669,31640,20,6
11669,31642,20,24
11669,31643,60,12
11669,31646,20,12
11669,31647,60,6
11669,31651,20,6
11669,31653,20,6
11669,31657,20,6
11669,31659,20,6
11669,31660,30,6
11669,31666,20,6
11669,31677,25,6
11669,31679,20,6
11669,31686,20,6
11669,31688,20,6
11669,31690,20,12
11669,31691,20,6
11669,31692,25,6
11669,31693,20,6
11669,31694,20,6
11669,31697,20,6
11669,31699,20,6
11669,31700,35,6
11669,31728,30,12
11669,31729,60,6
11669,31741,75,6
11669,31784,25,24
11669,31927,25,6
11670,31670,25,12
11670,31700,35,6
11670,31718,30,6
11670,31755,20,3
11670,31761,20,3
11670,31766,20,6
11670,31818,50,12
11670,31827,20,3
11671,31737,120,6
11671,31752,150,6
11671,31875,80,6
11671,31899,250,6
11671,31725,65,6
11671,31730,115,6
11671,31746,70,6
11671,31776,125,6
11672,31875,80,3
11673,31786,20,-4
11673,31666,20,-5
11673,31667,20,-6
11673,31677,25,-4
11673,31686,20,-2
11673,31691,20,-2
11673,31906,20,-4
11674,31752,150,2
11674,31930,25,20
11674,32410,50,3
11674,31740,150,1
11674,31746,70,1
11675,31700,35,-12
11676,31930,25,-24
11676,31708,60,-12
11677,31669,10,-9
11677,31687,20,-6
11678,31930,25,-6
11678,31660,30,-6
11679,31646,20,-6
11680,31739,300,-1
11681,31738,50,-6
11681,31700,35,-6
11682,31651,20,-3
11682,32066,25,-3
11683,32412,200,-1
11684,31738,50,-6
11684,31723,20,-6
11685,32105,55,-1
11685,31742,300,-1
11686,31738,50,-6
11686,32410,50,-3
11686,32412,200,-1
11686,31655,20,-6
11686,31679,20,-6
11686,31706,30,-2
11687,32105,55,-1
11687,32405,20,-6
11687,31776,125,-1
11687,32066,25,-1
11688,31670,25,12
11688,31733,75,6
11688,31734,150,6
11688,31736,20,6
11688,31737,120,6
11688,31738,50,6
11688,31750,80,6
11688,31752,150,6
11688,31926,35,6
11688,32105,55,6
11688,32384,200,1
11688,32402,250,1
11688,31642,20,6
11688,31693,20,6
11688,31776,125,6
11688,31777,65,6
11688,31917,35,6
11689,31669,10,12
11689,31642,20,6
11689,31646,20,6
11689,31653,20,6
11689,31655,20,12
11689,31657,20,6
11689,31659,20,6
11689,31694,20,12
11689,31699,20,12
11689,31784,25,6
11689,31927,25,6
11690,31670,25,6
11690,31738,50,6
11690,31743,150,3
11690,31750,80,3
11690,31753,75,3
11690,31869,40,3
11690,31741,75,6
11690,31754,40,6
11690,31760,40,6
11690,31765,40,6
11690,31777,65,3
11690,31831,40,6
11690,31911,35,3
11690,31917,35,6
11691,31704,20,6
11691,31736,20,6
11691,31738,50,6
11691,31786,20,6
11691,31641,20,6
11691,31642,20,6
11691,31646,20,6
11691,31657,20,6
11691,31659,20,6
11691,31660,30,6
11691,31693,20,6
11691,31699,20,6
11691,31700,35,6
11691,31706,30,6
11691,31728,30,6
11692,31669,10,-24
11692,31700,35,-6
11692,31789,20,-24
11692,32388,20,-12
11693,31669,10,24
11693,31700,35,6
11694,32405,20,-6
11694,31700,35,-12
11694,31789,20,-6
11694,32388,20,-6
11694,32389,20,-6
11695,31752,150,-2
11695,31930,25,-20
11695,32410,50,-3
11695,31740,150,-1
11695,31746,70,-1
11696,31752,150,2
11696,32410,50,3
11696,31719,30,20
11696,31740,150,1
11696,31746,70,1
11697,31670,25,-12
11697,31737,120,-6
11697,31743,150,-6
11697,31731,225,-6
11697,31740,150,-6
11697,31775,250,-6
11698,31669,10,-12
11698,31733,75,-6
11698,31753,75,-6
11698,31930,25,-6
11698,32335,20,-6
11698,32402,250,-1
11698,32405,20,-12
11698,32412,200,-1
11698,31700,35,-6
11698,31723,20,-6
11698,31755,20,-6
11698,31761,20,-12
11698,31766,20,-12
11698,31774,20,-6
11698,31818,50,-6
11698,31827,20,-6
11698,31945,20,-6
11698,31948,20,-6
11699,31669,10,12
11699,31733,75,6
11699,31753,75,6
11699,31930,25,6
11699,32335,20,6
11699,32402,250,1
11699,32412,200,1
11699,31700,35,6
11699,31723,20,6
11699,31755,20,6
11699,31761,20,12
11699,31766,20,12
11699,31774,20,6
11699,31818,50,6
11699,31827,20,6
11699,31945,20,6
11699,31948,20,6
11700,31737,120,-3
11700,31743,150,-3
11700,31740,150,-3
11700,31746,70,-3
11700,31775,250,-3
11700,31776,125,-3
11700,31831,40,-6
11701,31669,10,-12
11701,31736,20,-6
11701,31639,20,-6
11701,31641,20,-6
11701,31646,20,-6
11701,31649,35,-6
11701,31650,20,-6
11701,31666,20,-6
11701,31667,20,-6
11701,31675,30,-6
11701,31676,20,-6
11701,31677,25,-6
11701,31686,20,-6
11701,31728,30,-6
11701,31927,25,-6
11702,31737,120,6
11702,31743,150,2
11702,31747,50,6
11702,31752,150,2
11702,31833,50,6
11702,31923,125,3
11702,32250,30,6
11702,31649,35,6
11702,31660,30,3
11702,31691,20,6
11702,31692,25,6
11702,31700,35,3
11702,31723,20,12
11702,31740,150,6
11702,31776,125,6
11702,31880,30,12
11702,31911,35,6
11703,31737,120,-1
11703,32251,100,-1
11704,32190,25,-12
11705,31708,60,-1
11705,31889,140,-1
11706,31689,20,-3
11706,31728,30,-1
11706,31777,65,-1
11707,31660,30,-6
11707,31911,35,-6
11708,31736,20,-6
11708,31691,20,-6
11709,31661,20,-2
11709,31665,20,-3
11709,31686,20,-4
11709,31691,20,-3
11709,31697,20,-3
11709,31701,20,-4
11709,31812,20,-2
11710,31670,25,-1
11710,31703,20,-3
11710,32105,55,-1
11710,31660,30,-3
11710,31677,25,-4
11710,31689,20,-1
11710,31700,35,-3
11710,31906,20,-6
11710,31927,25,-6
11711,31661,20,-6
11711,31700,35,-3
11711,31723,20,-6
11712,31660,30,-1
11713,32290,40,-3
11713,31723,20,-6
11714,31670,25,-3
11714,31700,35,-1
11714,31728,30,-7
11714,31927,25,-1
11715,31670,25,-3
11715,32236,125,-5
11715,31651,20,-12
11715,31700,35,-4
11715,31776,125,-6
11715,31927,25,-12
11716,31670,25,-6
11716,32251,100,-1
11716,31660,30,-6
11716,31906,20,-6
11717,31736,20,-6
11717,32412,200,-1
11717,31659,20,-6
11717,31660,30,-3
11718,31805,80,-6
11718,31832,40,-6
11718,31758,80,-6
11718,31819,20,-6
11719,31660,30,-12
11720,31738,50,-7
11720,31642,20,-1
11720,31674,20,-2
11720,31676,20,-2
11720,31689,20,-6
11720,31729,60,-6
11720,31989,20,-8
11721,31749,160,3
11721,31751,300,3
11721,31778,240,3
11721,31875,80,3
11721,31924,500,2
11721,31928,80,3
11721,32105,55,3
11721,32384,200,1
11721,32401,200,1
11721,32402,250,3
11721,31739,300,2
11721,31742,300,2
11721,31775,250,2
11721,31889,140,3
11722,31736,20,6
11722,32384,200,1
11722,32402,250,1
11722,31642,20,6
11722,31728,30,6
11723,31736,20,12
11723,31738,50,12
11723,31786,20,6
11723,32402,250,1
11723,31642,20,6
11723,31706,30,6
11723,31728,30,6
11723,31741,75,2
11723,31783,20,6
11724,31747,50,3
11724,32412,200,1
11724,31718,30,12
11724,31759,20,3
11724,31819,20,3
11725,31669,10,12
11725,31670,25,12
11725,31733,75,12
11725,31734,150,12
11725,31735,300,6
11725,31737,120,12
11725,31738,50,24
11725,31778,240,6
11725,31813,40,6
11725,31824,80,6
11725,31828,20,12
11725,31829,20,12
11725,31832,40,6
11725,31869,40,6
11725,32222,30,12
11725,32335,20,6
11725,32384,200,3
11725,32411,125,2
11725,32412,200,3
11725,32418,500,4
11725,31727,20,72
11725,31740,150,12
11725,31741,75,12
11725,31744,75,12
11725,31755,20,12
11725,31759,20,12
11725,31760,40,12
11725,31766,20,24
11725,31772,40,12
11725,31774,20,24
11725,31775,250,3
11725,31776,125,6
11725,31777,65,12
11725,31819,20,12
11725,31827,20,12
11725,31831,40,6
11725,31948,20,12
11725,31988,40,12
11725,31989,20,24
11725,32183,40,12
11725,32184,30,6
11725,32185,80,6
11725,32388,20,20
11726,31669,10,12
11726,31670,25,12
11726,31733,75,18
11726,31734,150,6
11726,31737,120,12
11726,31738,50,24
11726,31743,150,12
11726,32105,55,12
11726,32380,500,1
11726,32402,250,1
11726,32411,125,6
11726,31718,30,3
11726,31719,30,3
11726,31723,20,24
11726,31726,65,6
11726,31727,20,24
11726,31740,150,6
11726,31741,75,24
11726,31744,75,24
11726,31776,125,12
11726,31777,65,24
11726,31911,35,12
11727,31803,60,24
11727,31870,120,24
11727,31930,25,50
11727,32384,200,2
11727,32401,200,2
11727,32411,125,12
11727,32412,200,1
11727,32415,125,15
11727,32416,125,9
11727,31718,30,50
11727,31727,20,12
11727,31791,30,150
11727,32183,40,6
11727,32184,30,12
11727,32185,80,6
11728,32143,150,-1
11729,31662,20,6
11729,31670,25,12
11729,31703,20,6
11729,31704,20,6
11729,31736,20,12
11729,31737,120,3
11729,31738,50,6
11729,31752,150,2
11729,31786,20,6
11729,32105,55,6
11729,32384,200,1
11729,31636,50,3
11729,31640,20,6
11729,31642,20,6
11729,31646,20,12
11729,31647,60,3
11729,31651,20,6
11729,31653,20,6
11729,31657,20,6
11729,31677,25,6
11729,31685,40,6
11729,31723,20,6
11729,31726,65,2
11729,31728,30,6
11729,31729,60,3
11729,31740,150,2
11729,31741,75,2
11729,31742,300,2
11729,31746,70,2
11729,31758,80,3
11729,31775,250,1
11729,31776,125,3
11729,31812,20,6
11729,31814,25,6
11729,31908,50,3
11729,31909,50,3
11730,31899,250,12
11730,31923,125,6
11730,31924,500,6
11730,31718,30,50
11730,31719,30,50
11731,31778,240,6
11731,31660,30,12
11731,31726,65,15
11732,31754,40,6
11732,31760,40,12
11732,31765,40,12
11732,31857,40,6
11733,31670,25,12
11733,31736,20,36
11733,31738,50,24
11733,31646,20,12
11733,31660,30,12
11733,31690,20,12
11733,31693,20,12
11733,31700,35,36
11733,31706,30,6
11734,31670,25,12
11734,31703,20,6
11734,31736,20,12
11734,31738,50,6
11734,31786,20,6
11734,31642,20,6
11734,31646,20,6
11734,31651,20,6
11734,31653,20,6
11734,31655,20,6
11734,31666,20,6
11734,31684,20,12
11734,31688,20,6
11734,31691,20,12
11734,31693,20,6
11734,31699,20,6
11734,31700,35,18
11734,31766,20,12
11734,31784,25,12
11735,31670,25,12
11735,31703,20,12
11735,31734,150,6
11735,31736,20,12
11735,31737,120,6
11735,31743,150,6
11735,31751,300,4
11735,31752,150,3
11735,31805,80,3
11735,31824,80,3
11735,31832,40,6
11735,31875,80,3
11735,31924,500,3
11735,32105,55,6
11735,31640,20,12
11735,31641,20,6
11735,31642,20,12
11735,31643,60,12
11735,31644,20,6
11735,31651,20,6
11735,31653,20,12
11735,31657,20,6
11735,31658,70,6
11735,31659,20,12
11735,31660,30,6
11735,31676,20,6
11735,31684,20,24
11735,31685,40,12
11735,31688,20,6
11735,31689,20,12
11735,31690,20,12
11735,31692,25,6
11735,31693,20,6
11735,31694,20,6
11735,31699,20,6
11735,31706,30,6
11735,31724,65,3
11735,31739,300,4
11735,31740,150,6
11735,31758,80,3
11735,31775,250,6
11735,31776,125,6
11735,31800,50,6
11735,31806,60,6
11735,31831,40,6
11735,31843,50,6
11736,31736,20,12
11736,31737,120,6
11736,31738,50,6
11736,31778,240,2
11736,31640,20,6
11736,31642,20,12
11736,31643,60,6
11736,31646,20,12
11736,31651,20,6
11736,31653,20,12
11736,31660,30,6
11736,31674,20,3
11736,31677,25,3
11736,31679,20,3
11736,31684,20,12
11736,31689,20,6
11736,31690,20,6
11736,31732,450,1
11737,31669,10,12
11737,31670,25,12
11737,31751,300,1
11737,31786,20,12
11737,31739,300,1
11737,31742,300,2
11738,31669,10,48
11738,31670,25,12
11738,31703,20,6
11738,31734,150,3
11738,31747,50,3
11738,31752,150,2
11738,31753,75,2
11738,31778,240,6
11738,31786,20,6
11738,31820,40,6
11738,32105,55,6
11738,32384,200,1
11738,32402,250,1
11738,31643,60,6
11738,31646,20,6
11738,31649,35,3
11738,31659,20,6
11738,31695,50,6
11738,31700,35,12
11738,31723,20,6
11738,31741,75,2
11738,31746,70,6
11738,31759,20,12
11738,31776,125,3
11738,31804,50,3
11738,31819,20,6
11739,31669,10,24
11740,31752,150,6
11740,31776,125,3
11741,31737,120,12
11741,31743,150,4
11741,31752,150,3
11741,31646,20,12
11741,31647,60,6
11741,31684,20,6
11741,31700,35,12
11741,31720,65,3
11741,31721,65,3
11741,31740,150,2
11741,31776,125,3
11742,31733,75,6
11742,31738,50,6
11742,31741,75,18
11742,31744,75,6
11743,32090,850,1
11743,31761,20,12
11744,31738,50,36
11744,31873,60,24
11744,31706,30,24
11744,31806,60,24
11745,31926,35,3
11745,31718,30,6
11745,31723,20,3
11746,31736,20,6
11746,31738,50,3
11746,31741,75,2
11746,31744,75,2
11747,31737,120,2
11747,31738,50,4
11747,31753,75,2
11747,31741,75,3
11748,31704,20,6
11748,31736,20,12
11748,31641,20,12
11748,31642,20,12
11748,31646,20,12
11748,31651,20,12
11748,31660,30,12
11748,31684,20,18
11748,31690,20,24
11748,31693,20,6
11748,31694,20,12
11748,31697,20,6
11748,31699,20,6
11748,31728,30,6
11749,31670,25,12
11749,31734,150,6
11749,31735,300,6
11749,31737,120,12
11749,31743,150,6
11749,31748,80,6
11749,31749,160,6
11749,31751,300,6
11749,31752,150,6
11749,31778,240,12
11749,31875,80,6
11749,31890,220,6
11749,31899,250,6
11749,31924,500,6
11749,31928,80,6
11749,32105,55,12
11749,31718,30,12
11749,31719,30,12
11749,31724,65,6
11749,31725,65,6
11749,31726,65,6
11749,31739,300,6
11749,31740,150,6
11749,31742,300,6
11749,31775,250,6
11749,31776,125,6
11749,31889,140,6
11750,31670,25,12
11750,32402,250,2
11750,31718,30,6
11750,31719,30,6
11750,31744,75,12
11750,31777,65,12
11751,31670,25,10
11751,31737,120,12
11751,31743,150,10
11751,31748,80,6
11751,31752,150,6
11751,31832,40,6
11751,31870,110,6
11751,31899,250,6
11751,31928,80,10
11751,32311,55,20
11751,31718,30,12
11751,31719,30,12
11751,31724,65,6
11751,31726,65,3
11751,31740,150,10
11751,31831,40,6
11752,31669,10,12
11752,31670,25,12
11752,31733,75,3
11752,31734,150,3
11752,31736,20,12
11752,31737,120,3
11752,31738,50,12
11752,31743,150,3
11752,31749,160,3
11752,31750,80,3
11752,31752,150,3
11752,31753,75,3
11752,31805,80,4
11752,31813,40,3
11752,31832,40,6
11752,31869,40,2
11752,31930,25,6
11752,32105,55,4
11752,31639,20,6
11752,31641,20,6
11752,31642,20,12
11752,31646,20,12
11752,31649,35,6
11752,31651,20,6
11752,31653,20,12
11752,31679,20,6
11752,31693,20,12
11752,31694,20,6
11752,31699,20,6
11752,31700,35,6
11752,31718,30,12
11752,31723,20,6
11752,31725,65,3
11752,31728,30,12
11752,31740,150,3
11752,31741,75,3
11752,31744,75,3
11752,31758,80,4
11752,31776,125,3
11752,31777,65,3
11752,31812,20,6
11752,31831,40,6
11752,31917,35,6
11752,32314,25,6
11752,32316,25,6
11753,31703,20,6
11753,31734,150,6
11753,31735,300,3
11753,31736,20,6
11753,31737,120,6
11753,31738,50,6
11753,31743,150,6
11753,31752,150,3
11753,31778,240,3
11753,31786,20,6
11753,31813,40,3
11753,31875,80,3
11753,31899,250,3
11753,31930,25,24
11753,32251,100,6
11753,31642,20,6
11753,31651,20,6
11753,31659,20,6
11753,31684,20,6
11753,31693,20,6
11753,31694,20,6
11753,31718,30,36
11753,31726,65,6
11753,31728,30,12
11753,31729,60,12
11753,31739,300,3
11753,31740,150,3
11753,31742,300,3
11753,31759,20,6
11753,31761,20,6
11753,31775,250,3
11753,31776,125,3
11753,31802,85,6
11753,31812,20,6
11753,31814,25,6
11753,31819,20,6
11753,31911,35,6
11753,32066,25,12
11754,31736,20,36
11754,31642,20,12
11754,31644,20,6
11754,31646,20,12
11754,31650,20,12
11754,31666,20,12
11754,31677,25,12
11754,31689,20,12
11754,31690,20,24
11754,31728,30,24
11754,31911,35,12
11754,31927,25,12
11755,31669,10,12
11755,31670,25,6
11755,31704,20,6
11755,31735,300,1
11755,31736,20,12
11755,31738,50,6
11755,31749,160,1
11755,31639,20,6
11755,31640,20,6
11755,31650,20,6
11755,31651,20,6
11755,31653,20,6
11755,31655,20,6
11755,31666,20,6
11755,31700,35,6
11755,31718,30,12
11755,31724,65,6
11755,31739,300,11
11755,31742,300,2
11755,31911,35,6
11756,31670,25,48
11756,32415,125,3
11756,32416,125,3
11756,31718,30,6
11756,31719,30,6
11756,31759,20,18
11756,31766,20,18
11757,31734,150,2
11757,31743,150,3
11757,31750,80,3
11757,31832,40,12
11757,32029,350,1
11757,31660,30,12
11757,31740,150,6
11757,31746,70,3
11757,31765,40,12
11757,31767,80,12
11757,31831,40,12
11757,31988,40,6
